"pos";"variable";"label";"value_labels"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[6] STIEFBRUD.,-SCHWEST"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[7] EIGENER ENKEL"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[8] VATER,MUTTER"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[9] STIEFELTERN"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[10] SCHWIEGERELTERNTEIL"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[11] SCHWIEGERKIND"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[12] SCHWAGER (M/W)"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[13] GROSSVATER,-MUTTER"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[15] ANDERE VERWANDTE"
"398";"hh4kin";"4.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[16] NICHTVERWANDTE PERS."
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[-42] DATENFEHLER: MFN"
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[-10] TNZ: FILTER"
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[-9] KEINE ANGABE"
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[1] MAENNLICH"
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[2] WEIBLICH"
"399";"hh4sex";"4.HAUSH.PERSON: GESCHLECHT";"[3] DIVERS"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[-15] TNZ: MODE"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[-10] TNZ: FILTER"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[-9] KEINE ANGABE"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[1] JANUAR"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[2] FEBRUAR"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[3] MAERZ"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[4] APRIL"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[5] MAI"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[6] JUNI"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[7] JULI"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[8] AUGUST"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[9] SEPTEMBER"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[10] OKTOBER"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[11] NOVEMBER"
"400";"hh4mborn";"4.HAUSH.PERSON: GEBURTSMONAT";"[12] DEZEMBER"
"401";"hh4yborn";"4.HAUSH.PERSON: GEBURTSJAHR";"[-41] DATENFEHLER"
"401";"hh4yborn";"4.HAUSH.PERSON: GEBURTSJAHR";"[-10] TNZ: FILTER"
"401";"hh4yborn";"4.HAUSH.PERSON: GEBURTSJAHR";"[-9] KEINE ANGABE"
"402";"hh4age";"4.HAUSH.PERSON: ALTER";"[-32] NICHT GENERIERBAR"
"402";"hh4age";"4.HAUSH.PERSON: ALTER";"[-10] TNZ: FILTER"
"402";"hh4age";"4.HAUSH.PERSON: ALTER";"[0] UNTER 1 JAHR"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[-10] TNZ: FILTER"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[-9] KEINE ANGABE"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[1] VERHEIRATET"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[2] VERH.LEBT GETRENNT"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[4] GESCHIEDEN"
"403";"hh4mstat";"4.HAUSH.PERSON: FAMILIENSTAND";"[5] LEDIG"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-41] DATENFEHLER"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-10] TNZ: FILTER"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-9] KEINE ANGABE"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[1] EHEGATTE"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[2] PARTNER(IN)"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[3] EIG.LEIBL.KIND"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[4] STIEF-,ADOPTIVKIND"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[5] BRUDER,SCHWESTER"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[7] EIGENER ENKEL"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[8] VATER,MUTTER"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[10] SCHWIEGERELTERNTEIL"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[12] SCHWAGER (M/W)"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[13] GROSSVATER,-MUTTER"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[15] ANDERE VERWANDTE"
"404";"hh5kin";"5.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[16] NICHTVERWANDTE PERS."
"405";"hh5sex";"5.HAUSH.PERSON: GESCHLECHT";"[-10] TNZ: FILTER"
"405";"hh5sex";"5.HAUSH.PERSON: GESCHLECHT";"[-9] KEINE ANGABE"
"405";"hh5sex";"5.HAUSH.PERSON: GESCHLECHT";"[1] MAENNLICH"
"405";"hh5sex";"5.HAUSH.PERSON: GESCHLECHT";"[2] WEIBLICH"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[-15] TNZ: MODE"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[-10] TNZ: FILTER"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[-9] KEINE ANGABE"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[1] JANUAR"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[2] FEBRUAR"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[3] MAERZ"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[4] APRIL"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[5] MAI"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[6] JUNI"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[7] JULI"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[8] AUGUST"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[9] SEPTEMBER"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[10] OKTOBER"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[11] NOVEMBER"
"406";"hh5mborn";"5.HAUSH.PERSON: GEBURTSMONAT";"[12] DEZEMBER"
"407";"hh5yborn";"5.HAUSH.PERSON: GEBURTSJAHR";"[-10] TNZ: FILTER"
"407";"hh5yborn";"5.HAUSH.PERSON: GEBURTSJAHR";"[-9] KEINE ANGABE"
"408";"hh5age";"5.HAUSH.PERSON: ALTER";"[-32] NICHT GENERIERBAR"
"408";"hh5age";"5.HAUSH.PERSON: ALTER";"[-10] TNZ: FILTER"
"408";"hh5age";"5.HAUSH.PERSON: ALTER";"[0] UNTER 1 JAHR"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[-10] TNZ: FILTER"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[-9] KEINE ANGABE"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[1] VERHEIRATET"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[2] VERH.LEBT GETRENNT"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[3] VERWITWET"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[4] GESCHIEDEN"
"409";"hh5mstat";"5.HAUSH.PERSON: FAMILIENSTAND";"[5] LEDIG"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-10] TNZ: FILTER"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-9] KEINE ANGABE"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[3] EIG.LEIBL.KIND"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[4] STIEF-,ADOPTIVKIND"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[5] BRUDER,SCHWESTER"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[7] EIGENER ENKEL"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[15] ANDERE VERWANDTE"
"410";"hh6kin";"6.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[16] NICHTVERWANDTE PERS."
"411";"hh6sex";"6.HAUSH.PERSON: GESCHLECHT";"[-10] TNZ: FILTER"
"411";"hh6sex";"6.HAUSH.PERSON: GESCHLECHT";"[-9] KEINE ANGABE"
"411";"hh6sex";"6.HAUSH.PERSON: GESCHLECHT";"[1] MAENNLICH"
"411";"hh6sex";"6.HAUSH.PERSON: GESCHLECHT";"[2] WEIBLICH"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[-15] TNZ: MODE"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[-10] TNZ: FILTER"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[-9] KEINE ANGABE"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[1] JANUAR"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[2] FEBRUAR"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[3] MAERZ"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[4] APRIL"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[5] MAI"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[6] JUNI"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[7] JULI"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[8] AUGUST"
"412";"hh6mborn";"6.HAUSH.PERSON: GEBURTSMONAT";"[10] OKTOBER"
"413";"hh6yborn";"6.HAUSH.PERSON: GEBURTSJAHR";"[-10] TNZ: FILTER"
"413";"hh6yborn";"6.HAUSH.PERSON: GEBURTSJAHR";"[-9] KEINE ANGABE"
"414";"hh6age";"6.HAUSH.PERSON: ALTER";"[-32] NICHT GENERIERBAR"
"414";"hh6age";"6.HAUSH.PERSON: ALTER";"[-10] TNZ: FILTER"
"414";"hh6age";"6.HAUSH.PERSON: ALTER";"[0] UNTER 1 JAHR"
"415";"hh6mstat";"6.HAUSH.PERSON: FAMILIENSTAND";"[-10] TNZ: FILTER"
"415";"hh6mstat";"6.HAUSH.PERSON: FAMILIENSTAND";"[-9] KEINE ANGABE"
"415";"hh6mstat";"6.HAUSH.PERSON: FAMILIENSTAND";"[1] VERHEIRATET"
"415";"hh6mstat";"6.HAUSH.PERSON: FAMILIENSTAND";"[2] VERH.LEBT GETRENNT"
"415";"hh6mstat";"6.HAUSH.PERSON: FAMILIENSTAND";"[5] LEDIG"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-10] TNZ: FILTER"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-9] KEINE ANGABE"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[1] EHEGATTE"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[3] EIG.LEIBL.KIND"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[4] STIEF-,ADOPTIVKIND"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[5] BRUDER,SCHWESTER"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[15] ANDERE VERWANDTE"
"416";"hh7kin";"7.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[16] NICHTVERWANDTE PERS."
"417";"hh7sex";"7.HAUSH.PERSON: GESCHLECHT";"[-10] TNZ: FILTER"
"417";"hh7sex";"7.HAUSH.PERSON: GESCHLECHT";"[-9] KEINE ANGABE"
"417";"hh7sex";"7.HAUSH.PERSON: GESCHLECHT";"[1] MAENNLICH"
"417";"hh7sex";"7.HAUSH.PERSON: GESCHLECHT";"[2] WEIBLICH"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[-15] TNZ: MODE"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[-10] TNZ: FILTER"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[-9] KEINE ANGABE"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[5] MAI"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[7] JULI"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[9] SEPTEMBER"
"418";"hh7mborn";"7.HAUSH.PERSON: GEBURTSMONAT";"[12] DEZEMBER"
"419";"hh7yborn";"7.HAUSH.PERSON: GEBURTSJAHR";"[-10] TNZ: FILTER"
"419";"hh7yborn";"7.HAUSH.PERSON: GEBURTSJAHR";"[-9] KEINE ANGABE"
"420";"hh7age";"7.HAUSH.PERSON: ALTER";"[-32] NICHT GENERIERBAR"
"420";"hh7age";"7.HAUSH.PERSON: ALTER";"[-10] TNZ: FILTER"
"420";"hh7age";"7.HAUSH.PERSON: ALTER";"[0] UNTER 1 JAHR"
"421";"hh7mstat";"7.HAUSH.PERSON: FAMILIENSTAND";"[-10] TNZ: FILTER"
"421";"hh7mstat";"7.HAUSH.PERSON: FAMILIENSTAND";"[-9] KEINE ANGABE"
"421";"hh7mstat";"7.HAUSH.PERSON: FAMILIENSTAND";"[1] VERHEIRATET"
"421";"hh7mstat";"7.HAUSH.PERSON: FAMILIENSTAND";"[5] LEDIG"
"422";"hh8kin";"8.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[-10] TNZ: FILTER"
"422";"hh8kin";"8.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[3] EIG.LEIBL.KIND"
"422";"hh8kin";"8.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[5] BRUDER,SCHWESTER"
"422";"hh8kin";"8.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[15] ANDERE VERWANDTE"
"422";"hh8kin";"8.HAUSHALTSPERSON:VERWANDTSCHAFT Z.BEFR.";"[16] NICHTVERWANDTE PERS."
"423";"hh8sex";"8.HAUSH.PERSON: GESCHLECHT";"[-10] TNZ: FILTER"
"423";"hh8sex";"8.HAUSH.PERSON: GESCHLECHT";"[1] MAENNLICH"
"423";"hh8sex";"8.HAUSH.PERSON: GESCHLECHT";"[2] WEIBLICH"
"424";"hh8mborn";"8.HAUSH.PERSON: GEBURTSMONAT";"[-15] TNZ: MODE"
"424";"hh8mborn";"8.HAUSH.PERSON: GEBURTSMONAT";"[-10] TNZ: FILTER"
"424";"hh8mborn";"8.HAUSH.PERSON: GEBURTSMONAT";"[1] JANUAR"
"424";"hh8mborn";"8.HAUSH.PERSON: GEBURTSMONAT";"[8] AUGUST"
"424";"hh8mborn";"8.HAUSH.PERSON: GEBURTSMONAT";"[12] DEZEMBER"
"425";"hh8yborn";"8.HAUSH.PERSON: GEBURTSJAHR";"[-10] TNZ: FILTER"
"426";"hh8age";"8.HAUSH.PERSON: ALTER";"[-10] TNZ: FILTER"
"426";"hh8age";"8.HAUSH.PERSON: ALTER";"[0] UNTER 1 JAHR"
"427";"hh8mstat";"8.HAUSH.PERSON: FAMILIENSTAND";"[-10] TNZ: FILTER"
"427";"hh8mstat";"8.HAUSH.PERSON: FAMILIENSTAND";"[1] VERHEIRATET"
"427";"hh8mstat";"8.HAUSH.PERSON: FAMILIENSTAND";"[5] LEDIG"
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[-32] NICHT GENERIERBAR"
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[11] LF1 EHEPAAR"
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[21] LF2 NEL,B:LED."
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[22] LF2 NEL,B:NACHEHE"
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[33] LF3 K.PART,B:VERH."
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[41] LF4 LAT,B:LED."
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[42] LF4 LAT,B:NACHEHE"
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[51] LF5 K.PART,B:LED."
"428";"dh12";"LEBENSFORM BEFRAGTE - KURZ";"[52] LF5 K.PART,B:NACHEHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[-32] NICHT GENERIERBAR"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[111] KL1 EHEPAAR"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[121] KL2 NEL,B:LED."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[122] KL2 NEL,B:NACHEHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[133] KL3 K.PART,B:VERH."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[141] KL4 LAT,B:LED."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[142] KL4 LAT,B:NACHEHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[151] KL5 K.PART,B:LED."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[152] KL5 K.PART,B:NACHEHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[211] F1 EHEPAAR+KIND"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[221] F2 NEL+KIND,B:LED"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[222] F2 NEL+KIND,B:N.EHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[233] F3 K.PART+K,B:VERH."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[241] F4 LAT+KIND,B:LED."
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[242] F4 LAT+KIND,B:N.EHE"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[251] F5 K.PART+KIND,B:LED"
"429";"dh13";"LEBENSFORM BEFRAGTE - FAMILIE";"[252] F5 K.PART+K,B:N.EHE"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[-32] NICHT GENERIERBAR"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[1] EHEPAAR, KINDERL"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[2] NEL, KINDERL"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[3] ALLEIN.LED.KINDERL"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[4] ALLEIN.N.LED,KINDERL"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[5] EHEPAAR +LED. KIND"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[6] NEL +LED.KIND"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[7] ALLEINERZ. LED."
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[8] ALLEINERZ.GETR/GESCH"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[9] ALLEINERZ. VERWITWET"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[15] EHEPAAR +LED.K.,B:K."
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[16] NEL +LED. KIND,B:K."
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[17] ALLEINERZ.LED.,B:K."
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[18] A.-ERZ.GET./GSCH.B:K"
"430";"dh14";"LEBENSFORM NACH MIKROZENSUS-TYPOLOGIE";"[19] ALLEINERZ.VERW.,B:K."
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[-32] NICHT GENERIERBAR"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[10] EINPERSONEN-HH"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[11] EIN-GENERATIONEN-HH"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[20] ZWEI-GENERATIONEN-HH"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[30] DREI-GENERATIONEN-HH"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[40] VIER-GENERATIONEN-HH"
"431";"dh15";"MEHRGENERATIONEN-HAUSHALT";"[60] WG VERW./NICHT-VERW."
"432";"dh16";"EIG. KINDER IM HAUSHALT: LEDIG, N.LEDIG";"[-32] NICHT GENERIERBAR"
"432";"dh16";"EIG. KINDER IM HAUSHALT: LEDIG, N.LEDIG";"[0] KEINE KINDER IM HH"
"432";"dh16";"EIG. KINDER IM HAUSHALT: LEDIG, N.LEDIG";"[1] NUR LED. KINDER"
"432";"dh16";"EIG. KINDER IM HAUSHALT: LEDIG, N.LEDIG";"[2] LED. & N.LED. KINDER"
"432";"dh16";"EIG. KINDER IM HAUSHALT: LEDIG, N.LEDIG";"[3] NUR N.LED. KINDER"
"433";"dh17";"ALTER JUENGSTES HAUSHALTSMITGLIED";"[-32] NICHT GENERIERBAR"
"433";"dh17";"ALTER JUENGSTES HAUSHALTSMITGLIED";"[0] UNTER 1 JAHR"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[-42] DATENFEHLER: MFN"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[-11] TNZ: SPLIT"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[-10] TNZ: FILTER"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[-9] KEINE ANGABE"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[1] STETS DIE FRAU"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[2] MEISTENS DIE FRAU"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[3] HAELFTIG,GEMEINSAM"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[4] MEISTENS DER MANN"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[5] STETS DER MANN"
"434";"fh01";"GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?";"[6] ANDERE PERSON"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[-42] DATENFEHLER: MFN"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[-11] TNZ: SPLIT"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[-10] TNZ: FILTER"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[-9] KEINE ANGABE"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[1] STETS DIE FRAU"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[2] MEISTENS DIE FRAU"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[3] HAELFTIG,GEMEINSAM"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[4] MEISTENS DER MANN"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[5] STETS DER MANN"
"435";"fh02";"GEMEINS.HH.: WER KAUFT LEBENSMITTEL EIN";"[6] ANDERE PERSON"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[-42] DATENFEHLER: MFN"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[-11] TNZ: SPLIT"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[-10] TNZ: FILTER"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[-9] KEINE ANGABE"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[1] STETS DIE FRAU"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[2] MEISTENS DIE FRAU"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[3] HAELFTIG,GEMEINSAM"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[4] MEISTENS DER MANN"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[5] STETS DER MANN"
"436";"fh03";"GEMEINS.HAUSH.: WER MACHT REPARATUREN?";"[6] ANDERE PERSON"
"437";"fh04";"GEMEINS.HAUSH.: WER WAESCHT DIE WAESCHE?";"[-42] DATENFEHLER: MFN"
"437";"fh04";"GEMEINS.HAUSH.: WER WAESCHT DIE WAESCHE?";"[-11] TNZ: SPLIT"
"437";"fh04";"GEMEINS.HAUSH.: WER WAESCHT DIE WAESCHE?";"[-10] TNZ: FILTER"
